prices,market_caps,total_volumes,timestamp,token_id,normalized_prices
0.0012382331016782663,74958.04282686896,3895.396055068892,2023-03-25,gitcoin,0.428985465607547
0.0013246591182711324,80247.29882276808,4817.914460444689,2023-03-26,gitcoin,0.4589277316626582
0.0013737534006735006,83269.49405036823,8533.091032686585,2023-03-27,gitcoin,0.4759364302400934
0.0011327508423176276,68818.55912897736,33758.81574665885,2023-03-28,gitcoin,0.39244117028558495
0.0010568711216195413,64054.76683104924,8824.432926180853,2023-03-29,gitcoin,0.3661526651004788
0.0010574991471689588,64195.71876370599,6577.697809260502,2023-03-30,gitcoin,0.3663702443530163
0.0010246582640817108,62126.79332735119,3893.4652473853703,2023-03-31,gitcoin,0.3549925308166464
0.0010236041229654382,62165.49376177355,3381.0231356401423,2023-04-01,gitcoin,0.354627323961033
0.0010106235245092412,61322.72615232141,2523.932634174668,2023-04-02,gitcoin,0.3501301997401986
0.000984535240956026,59774.33926874372,2538.0608179144865,2023-04-03,gitcoin,0.3410919221720985
0.0010001034442493168,60629.8459722886,3079.621126999467,2023-04-04,gitcoin,0.3464855212685799
0.0009640031319905931,58547.70343177578,1730.060921308122,2023-04-05,gitcoin,0.333978579528857
0.0009587401515190809,58256.90968580978,1938.9092132935605,2023-04-06,gitcoin,0.33215522161264965
0.0009719936927213863,58973.74201019209,1756.283274590846,2023-04-07,gitcoin,0.3367469067613617
0.0009634614815853557,58500.65201568923,1594.9177752260002,2023-04-08,gitcoin,0.3337909249176434
0.0009617851171021123,58375.24241065483,1356.343071643567,2023-04-09,gitcoin,0.3332101489737622
0.0009762884704989982,59203.51929072492,1746.9520674779396,2023-04-10,gitcoin,0.3382348311611477
0.000972310850423926,58881.869297661855,1789.8155419087857,2023-04-11,gitcoin,0.3368567859468807
0.0009825173025411647,59569.1916101315,1717.810068123707,2023-04-12,gitcoin,0.3403928080478731
0.0009646665537847059,58366.62526768973,4008.68697796605,2023-04-13,gitcoin,0.33420842179915
0.0009393223949113832,57054.03694223175,3077.056036606973,2023-04-14,gitcoin,0.32542794599054176
0.0009292150143703139,56323.23683167747,3642.641429409263,2023-04-15,gitcoin,0.3219262472057116
0.0009191334238180858,55914.343497844435,2983.6580494348987,2023-04-16,gitcoin,0.31843348335434113
0.0009165392285878255,55645.436240935014,2738.995822382237,2023-04-17,gitcoin,0.31753472523907045
0.0009059818977475891,55114.940380779146,2561.6783025614045,2023-04-18,gitcoin,0.31387714131570954
0.0009125396171707551,55417.92468389192,3067.292759761301,2023-04-19,gitcoin,0.3161490611313385
0.0008729365150122068,53079.67270979289,5633.775675339436,2023-04-20,gitcoin,0.30242857894106145
0.0008424048861953217,51081.58280027781,3674.7113432109654,2023-04-21,gitcoin,0.29185090581472034
0.0008399829679721485,51106.759459646244,4429.336903767689,2023-04-22,gitcoin,0.2910118330139503
0.0008552879076783983,51925.6771322685,2660.003801658543,2023-04-23,gitcoin,0.2963142245241451
0.0008611369646053565,52107.03083590663,3175.1478360028964,2023-04-24,gitcoin,0.29834062844257964
0.0008677661003270224,52734.80221609502,3438.9189452368496,2023-04-25,gitcoin,0.30063729041218784
0.0008881163731437294,53922.53799157812,3504.3048160667786,2023-04-26,gitcoin,0.30768763597933774
0.0008854935785060784,53667.471775991005,4770.569005505357,2023-04-27,gitcoin,0.3067789696084414
0.0008689619350273962,52689.54796026136,3495.9406864981866,2023-04-28,gitcoin,0.301051586965102
0.0008764640779667749,52894.07092824553,2863.4519061273654,2023-04-29,gitcoin,0.30365070200857947
0.0008995500595195646,54569.26953657656,3606.8089967080787,2023-04-30,gitcoin,0.3116488330002382
0.0008928332402188756,54070.62890626331,3256.935309153126,2023-05-01,gitcoin,0.3093217930824696
0.0009068456879393947,55004.671922506,3545.7999624337604,2023-05-02,gitcoin,0.3141764011538747
0.0009301541420823935,56342.94674130011,6760.502566576112,2023-05-03,gitcoin,0.32225160770389677
0.0009277574427715942,56324.028545649395,5574.212262901446,2023-05-04,gitcoin,0.32142127198732534
0.000945312439809885,57414.85331631844,4274.775372720752,2023-05-05,gitcoin,0.32750319514703025
0.0009346559551066225,56844.71069298233,10975.023600776796,2023-05-06,gitcoin,0.32381125939925165
0.0008724596913732028,53058.35909333988,9354.824572564805,2023-05-07,gitcoin,0.302263383542462
0.0008415039706916599,51042.18405989095,6050.490551118986,2023-05-08,gitcoin,0.2915387839240298
0.0007735141496229768,46965.62443653848,7973.8762527994695,2023-05-09,gitcoin,0.2679837319647572
0.0007304551900670839,44406.7684826339,6703.828832733918,2023-05-10,gitcoin,0.2530659690745346
0.0007624296861527752,46469.5341428943,7537.768906838295,2023-05-11,gitcoin,0.2641435231088242
0.0007582841736904456,46161.74625962018,3569.5706523412155,2023-05-12,gitcoin,0.26270731163020683
0.0007706166127879514,46757.85926542069,1595.6086419531712,2023-05-13,gitcoin,0.26697988124666244
0.0007574757227036641,46111.33465583297,1055.6240183199961,2023-05-14,gitcoin,0.262427224042082
0.0007595856811075606,46152.76728846524,895.0811328680342,2023-05-15,gitcoin,0.26315821846234205
0.000753545613527867,45923.46920699544,1235.8302278950825,2023-05-16,gitcoin,0.2610656389638098
0.0007645666419358111,46553.250964779036,1347.3514288683655,2023-05-17,gitcoin,0.26488387076253
0.0007938434442168386,48271.515477582056,1938.59228314835,2023-05-18,gitcoin,0.27502680963325166
0.0007724349516249051,47016.75513783538,1791.0030438158308,2023-05-19,gitcoin,0.2676098441603866
0.0007907464193244298,48165.92993413576,1565.8045061138894,2023-05-20,gitcoin,0.2739538463409059
0.0007937399733334814,48055.38429731749,1112.1025394262824,2023-05-21,gitcoin,0.27499096217850855
0.0007802856469421369,47535.77514179201,1175.1568898325982,2023-05-22,gitcoin,0.2703297150646945
0.000775653086237474,47292.947582781184,1131.8480418871472,2023-05-23,gitcoin,0.268724765876895
0.0007797773012428894,47440.88235183493,1262.9437871119821,2023-05-24,gitcoin,0.27015359885831486
0.0007777396507598112,47467.1281596408,1575.190324997921,2023-05-25,gitcoin,0.26944765549430366
0.0007707455538035571,46905.410737745886,1748.4099572384239,2023-05-26,gitcoin,0.2670245528206501
0.0007669847892522987,46666.619767826625,1706.047650850644,2023-05-27,gitcoin,0.26572163713387403
0.0007789098298569816,47418.81165625182,1087.3689124576395,2023-05-28,gitcoin,0.26985306367161976
0.0007646808090713806,46527.031225420425,1978.686247541785,2023-05-29,gitcoin,0.2649234239304618
0.0007593928514460209,46248.49305325979,1813.2996965800533,2023-05-30,gitcoin,0.2630914126872207
0.0007422293711415629,45190.9439412375,1380.3646458994735,2023-05-31,gitcoin,0.25714513037585746
0.0007208537142295772,43860.3057662823,1411.2302734337504,2023-06-01,gitcoin,0.24973954081390276
0.0007250305753005456,44206.074149319546,1615.2464097644302,2023-06-02,gitcoin,0.25118661300804684
0.0007176122612631383,43837.402324251,1127.2617544127631,2023-06-03,gitcoin,0.24861654046108705
0.0007129106766892547,43383.33108039815,954.6277232208961,2023-06-04,gitcoin,0.24698767797567375
0.0007168213213135893,44105.54574273279,1009.4612525976038,2023-06-05,gitcoin,0.24834251956626122
0.0006537414604763845,39801.71737750871,2122.52134100995,2023-06-06,gitcoin,0.2264885217729291
0.0006448219940427014,39151.11772612634,1637.1052544998097,2023-06-07,gitcoin,0.2233983754540831
0.0006147358412556204,37529.344952208085,1443.6410032345905,2023-06-08,gitcoin,0.21297503735707002
0.0006119297428512824,37260.79898742208,1415.3211999195578,2023-06-09,gitcoin,0.21200286545430472
0.0006168849870615035,37338.00908502273,1310.0973555876542,2023-06-10,gitcoin,0.2137196082403275
0.0005095070390626273,31051.173857097445,3181.8760727251943,2023-06-11,gitcoin,0.1765185521905033
0.0005107585682436656,30999.172958277355,1617.9425206813482,2023-06-12,gitcoin,0.1769521440785908
0.0005454267939280814,33264.845607890704,1713.121712059917,2023-06-13,gitcoin,0.18896293987855714
0.0005664051919384038,34490.97758239197,1558.1032365644387,2023-06-14,gitcoin,0.19623089921994533
0.0005739139447181851,34875.868859151386,1556.9580457019117,2023-06-15,gitcoin,0.19883230424053522
0.0005746459015486327,34972.511571863586,2089.2317211792356,2023-06-16,gitcoin,0.1990858904524436
0.0005587073826949152,33995.295576126904,1842.068969057633,2023-06-17,gitcoin,0.19356399564742716
0.000571168912923327,34703.620798643,3166.0128301594536,2023-06-18,gitcoin,0.19788128884526865
0.0005566223841413189,33816.81819448495,1343.0972582712318,2023-06-19,gitcoin,0.19284164855939237
0.0005553210601590919,34018.89892319391,1395.3751863350478,2023-06-20,gitcoin,0.19239080527821592
0.0005639034802815736,34288.42983205831,1458.9343546734174,2023-06-21,gitcoin,0.19536418200937603
0.0005873659512948978,35924.412428932126,2063.402322018863,2023-06-22,gitcoin,0.20349274765530537
0.0005855055602637541,35519.06109534772,1595.5226662758241,2023-06-23,gitcoin,0.20284821577223294
0.000594639637654136,36421.921585431424,1449.3977104282417,2023-06-24,gitcoin,0.20601271398900448
0.0006038920584044295,36687.81433734174,1469.3385959827735,2023-06-25,gitcoin,0.2092182122253074
0.0006040467788311694,36783.93801549661,1474.2384342650523,2023-06-26,gitcoin,0.20927181506811143
